filename AU01_r AU02_r AU04_r AU05_r AU06_r AU07_r AU09_r AU10_r AU12_r AU14_r AU15_r AU17_r AU20_r AU23_r AU25_r AU26_r AU45_r
frame_det_00_069709.jpg 1.5 0.8 0.0 0.0 1.07 0.0 0.0 1.76 3.45 1.79 0.0 0.0 0.0 0.0 2.66 0.0 0.59
frame_det_00_069725.jpg 0.0 0.55 0.0 0.0 1.19 0.95 0.09 1.92 1.7 1.23 0.25 1.4 0.99 0.92 0.0 0.55 0.11
frame_det_00_069729.jpg 1.71 0.22 0.5 0.46 1.22 2.77 0.0 0.3 1.32 1.12 0.72 0.88 1.98 0.3 0.5 0.42 0.0
frame_det_00_069737.jpg 0.0 0.0 0.11 0.0 2.74 2.24 1.48 2.65 2.88 1.57 0.0 0.0 0.78 0.16 3.11 0.54 0.28
frame_det_00_069738.jpg 0.48 0.0 0.48 0.0 2.91 2.14 2.1 3.41 2.71 1.79 0.0 1.24 0.0 0.9 2.39 0.12 0.58
frame_det_00_069743.jpg 0.31 0.05 0.82 0.0 1.94 2.32 0.56 1.87 3.19 1.24 0.0 0.16 0.0 0.35 3.07 1.34 0.19
frame_det_00_069744.jpg 0.0 0.0 0.0 0.78 0.26 1.54 0.89 2.91 1.26 0.0 0.75 0.92 1.23 0.0 0.0 1.91 0.0
frame_det_00_069758.jpg 1.23 1.71 0.0 0.89 1.48 1.11 1.15 2.15 2.24 1.88 0.0 0.65 0.0 0.0 2.95 0.64 0.0
frame_det_00_069766.jpg 0.37 0.79 3.0 0.0 0.0 2.87 1.7 0.06 0.0 0.0 0.0 0.13 0.0 0.0 0.75 0.39 0.0
frame_det_00_069770.jpg 0.0 0.63 0.0 1.11 0.0 0.0 0.0 0.84 0.0 0.62 0.32 0.0 0.43 0.0 0.42 0.88 0.0
frame_det_00_069778.jpg 0.0 0.0 0.0 0.0 1.18 1.26 0.0 1.1 3.21 1.35 0.0 0.0 0.03 0.0 1.89 1.11 0.0
frame_det_00_069794.jpg 0.64 0.1 1.77 0.0 0.53 0.65 0.0 0.5 0.39 1.26 0.0 0.0 0.0 0.0 0.39 1.23 0.0
frame_det_00_069799.jpg 0.84 0.18 0.0 1.49 1.0 1.0 0.35 1.55 1.92 0.0 0.14 0.02 0.0 0.47 1.1 1.3 0.0
frame_det_00_069800.jpg 0.88 0.0 0.0 0.0 0.79 0.75 0.0 1.28 2.26 1.14 0.0 0.0 0.0 0.0 0.42 0.16 0.0
frame_det_00_069817.jpg 0.0 0.0 0.97 0.0 0.51 0.0 0.15 0.84 0.78 1.26 0.0 0.0 0.57 0.0 1.0 1.11 0.0
frame_det_00_069833.jpg 1.82 1.2 0.44 1.96 0.2 0.0 0.0 1.1 0.0 1.18 0.0 0.27 0.0 0.0 0.0 0.3 0.0
frame_det_00_069854.jpg 1.83 0.3 1.42 0.0 2.36 4.23 1.57 1.73 0.0 0.97 1.46 0.5 2.35 0.13 0.9 0.0 0.39
frame_det_00_069855.jpg 0.96 0.51 1.87 0.67 0.51 0.0 0.0 0.77 1.2 2.11 0.0 0.0 0.0 0.51 0.0 0.0 0.0
frame_det_00_069867.jpg 1.4 2.39 0.18 1.04 2.69 2.43 1.85 2.84 2.97 1.51 0.18 0.0 0.33 0.0 4.79 2.15 0.43
frame_det_00_069868.jpg 0.0 0.0 0.58 0.0 1.13 0.0 0.0 1.15 2.88 1.59 0.0 0.0 0.36 0.0 2.19 1.4 0.0
frame_det_00_069869.jpg 0.12 0.91 0.0 0.18 0.0 1.48 0.0 0.0 0.71 1.1 0.0 0.22 0.0 0.01 0.0 0.0 1.02
frame_det_00_069876.jpg 1.01 1.02 1.03 0.0 1.9 2.71 1.31 2.57 2.21 3.19 0.7 1.11 0.13 0.06 1.2 0.27 0.0
frame_det_00_069881.jpg 0.0 1.28 0.0 0.82 1.82 0.43 0.49 0.49 3.03 1.32 0.66 0.0 1.38 0.44 1.5 0.68 0.37
frame_det_00_069882.jpg 0.0 0.0 0.0 0.0 1.85 1.55 0.0 1.36 2.77 0.71 0.0 0.0 0.0 0.0 1.98 1.07 0.64
frame_det_00_069888.jpg 0.0 0.31 0.0 0.0 1.52 0.41 0.0 1.38 3.16 1.25 0.0 0.0 0.31 0.0 2.6 0.18 0.0
frame_det_00_069895.jpg 2.54 2.5 0.0 0.0 0.83 1.63 0.06 1.53 0.97 0.0 0.0 0.0 0.0 0.0 1.2 0.0 0.0
frame_det_00_069898.jpg 0.1 0.65 0.0 1.93 1.45 0.0 1.67 2.2 0.67 1.47 1.03 1.82 0.24 1.52 1.0 0.93 0.0
frame_det_00_069909.jpg 1.09 2.48 0.55 1.34 0.0 0.0 0.0 0.73 0.0 0.58 0.77 1.11 0.0 0.0 0.61 0.0 0.0
frame_det_00_069924.jpg 0.0 0.0 0.08 0.0 1.05 1.24 0.0 0.45 2.59 1.11 0.0 0.0 0.68 0.28 1.1 0.2 0.02
frame_det_00_069934.jpg 0.56 0.79 2.69 0.72 2.43 0.74 0.33 3.32 4.41 2.62 0.0 0.0 0.15 0.0 4.04 0.04 0.0
frame_det_00_069952.jpg 1.38 1.02 0.0 0.0 0.81 0.0 0.0 0.42 1.79 1.78 0.0 0.0 0.0 0.04 1.85 2.45 0.6
frame_det_00_069960.jpg 0.0 0.0 1.4 0.0 1.59 1.69 2.11 2.18 0.6 0.0 0.4 1.64 0.04 0.84 0.48 0.57 0.04
frame_det_00_069969.jpg 0.41 0.65 0.0 1.2 1.41 1.63 0.08 1.58 3.3 1.62 0.0 0.0 0.13 0.0 3.33 0.77 0.05
frame_det_00_069976.jpg 2.6 2.21 2.0 0.0 0.27 0.81 0.0 1.51 2.8 1.96 0.0 0.0 0.0 0.0 2.37 0.0 0.0
frame_det_00_069977.jpg 1.37 0.93 1.35 0.94 0.0 0.0 0.0 0.9 1.18 1.02 0.0 0.12 0.0 0.0 1.57 2.03 0.0
frame_det_00_069978.jpg 0.0 0.0 0.76 0.48 0.0 0.0 0.0 0.59 1.11 1.5 0.0 0.25 0.29 0.0 0.56 0.64 0.0
frame_det_00_070011.jpg 0.0 0.63 0.0 1.55 2.28 0.59 0.54 1.02 2.48 0.91 0.0 0.0 0.05 0.0 3.05 0.49 0.0
frame_det_00_070014.jpg 0.0 0.0 0.0 0.0 0.66 0.0 0.0 1.17 1.67 2.69 0.0 0.0 0.0 0.73 0.39 0.0 0.0
frame_det_00_070023.jpg 0.07 0.91 0.35 1.98 0.0 0.06 0.52 0.56 0.36 1.04 1.06 1.17 0.37 0.19 0.02 1.48 0.0
frame_det_00_070029.jpg 0.0 1.17 0.37 0.0 2.91 2.61 2.01 3.33 3.44 1.86 0.0 0.03 0.0 0.34 3.44 1.29 0.0
frame_det_00_070069.jpg 0.0 0.0 1.44 0.0 1.89 1.25 0.94 1.18 1.31 0.28 0.11 3.44 0.0 1.71 0.0 0.56 0.65
frame_det_00_070073.jpg 0.0 0.0 0.11 0.65 0.0 0.07 0.0 0.0 0.03 0.05 0.02 0.0 0.15 0.0 0.56 0.89 0.14
frame_det_00_070074.jpg 0.37 1.18 0.0 0.0 0.43 0.87 0.09 0.55 1.07 1.63 0.51 1.53 0.0 0.37 0.0 0.01 0.0
frame_det_00_070082.jpg 0.0 0.0 0.0 0.0 1.73 2.54 0.05 2.05 1.3 1.3 0.0 2.16 0.0 1.2 0.0 0.0 0.0
frame_det_00_070086.jpg 1.22 1.92 0.0 1.32 0.0 1.13 0.0 0.0 0.0 0.0 0.0 0.84 0.0 0.12 0.0 0.36 0.68
frame_det_00_070088.jpg 0.0 0.0 0.0 0.0 1.88 0.82 0.0 0.9 2.43 0.31 0.0 0.0 0.5 0.0 1.51 0.85 0.34
frame_det_00_070097.jpg 0.0 0.0 0.0 0.25 1.73 1.95 1.74 2.9 2.15 0.86 0.0 0.0 0.15 0.0 1.84 0.08 0.0
frame_det_00_070107.jpg 0.15 0.54 1.48 0.0 3.12 1.96 2.66 4.84 2.85 3.45 1.1 1.09 0.25 0.2 2.91 0.0 0.19
frame_det_00_070111.jpg 0.0 0.0 0.0 0.97 0.0 0.0 0.0 0.0 0.52 0.28 0.0 0.0 0.0 0.09 1.68 0.0 0.09
frame_det_00_070114.jpg 1.32 1.13 0.0 0.21 0.62 1.49 0.88 1.64 1.11 0.09 1.09 0.39 0.0 0.0 0.0 0.11 0.0
frame_det_00_070123.jpg 0.26 0.0 1.13 0.1 0.84 1.57 0.0 0.0 0.41 0.0 0.28 0.0 0.75 0.47 0.77 0.59 0.0
frame_det_00_070126.jpg 1.55 1.05 0.36 0.0 0.45 1.62 0.0 0.61 0.71 0.74 0.0 0.0 0.0 0.0 0.6 0.81 0.48
frame_det_00_070129.jpg 0.52 0.0 1.31 0.0 1.14 0.64 0.0 0.0 1.78 1.96 0.0 0.0 0.0 0.3 0.05 0.0 0.17
frame_det_00_070131.jpg 0.0 0.0 0.0 0.0 0.79 1.97 0.49 1.14 0.0 2.17 1.95 0.64 0.0 0.0 0.32 1.89 0.0
frame_det_00_070141.jpg 0.0 0.0 0.0 0.98 0.0 0.0 0.0 0.89 0.0 2.19 0.0 0.61 0.09 0.0 0.87 0.37 0.07
frame_det_00_070143.jpg 0.0 0.0 0.35 0.49 1.87 0.16 0.27 2.22 2.38 2.72 0.0 0.97 0.0 1.23 0.0 1.01 0.0
frame_det_00_070146.jpg 1.68 0.0 0.1 0.0 3.27 1.66 0.93 3.21 2.68 1.51 0.0 0.0 0.21 0.0 3.52 1.51 0.0
frame_det_00_070149.jpg 0.0 0.78 0.42 0.38 2.78 2.74 1.11 2.71 4.1 2.53 0.0 0.0 0.18 0.36 3.54 0.0 0.0
frame_det_00_070162.jpg 1.74 0.33 0.0 0.48 0.17 0.02 0.0 0.68 1.71 1.22 0.0 0.0 0.0 0.0 0.96 0.64 0.0
frame_det_00_070214.jpg 0.0 0.0 0.6 0.63 0.72 0.6 0.0 0.97 2.42 0.81 0.0 0.0 0.09 0.0 2.05 0.38 0.0
frame_det_00_070216.jpg 0.0 0.0 0.0 0.0 0.85 1.45 0.22 1.14 1.83 0.14 0.0 0.1 0.0 0.22 0.0 0.44 0.0
frame_det_00_070217.jpg 0.54 1.02 1.39 1.22 0.86 0.17 0.0 1.1 1.62 0.18 0.0 0.0 0.0 0.0 1.95 0.26 0.0
frame_det_00_070235.jpg 0.0 0.0 0.0 0.0 1.22 1.02 0.11 1.36 1.54 0.31 0.0 1.56 0.0 0.55 0.0 0.33 0.0
frame_det_00_070267.jpg 2.04 0.51 1.2 0.63 1.23 0.0 0.46 1.73 0.91 1.42 0.0 0.78 0.0 0.0 0.87 0.0 0.0
frame_det_00_070268.jpg 1.9 1.53 0.0 0.3 1.22 0.82 0.0 0.89 0.98 0.72 0.66 0.69 0.87 0.0 0.87 0.24 0.0
frame_det_00_070269.jpg 0.17 0.5 0.0 0.0 3.69 2.24 1.58 2.87 2.96 1.59 0.62 0.75 0.71 0.0 2.36 0.0 0.26
frame_det_00_070273.jpg 1.1 0.82 0.0 0.0 0.96 1.08 0.06 0.99 1.82 1.84 0.0 0.59 0.0 0.41 0.34 0.56 0.0
frame_det_00_070277.jpg 0.0 0.0 0.25 0.98 1.24 2.35 0.22 0.65 1.84 2.07 0.0 0.7 0.0 0.65 0.59 1.24 0.0
frame_det_00_070292.jpg 0.0 0.0 0.0 0.0 1.06 1.77 0.76 2.23 0.01 1.87 2.03 3.04 0.9 1.08 0.0 0.0 0.84
frame_det_00_070294.jpg 0.0 0.14 0.0 0.31 2.0 2.09 1.62 2.43 1.81 1.47 0.22 0.0 0.91 0.62 2.83 0.19 0.0
frame_det_00_070298.jpg 0.55 0.33 0.38 0.0 2.24 1.38 0.91 2.49 3.16 1.82 0.01 1.66 0.0 0.4 1.98 0.0 0.0
frame_det_00_070312.jpg 0.0 0.04 0.0 0.0 0.0 0.0 0.0 0.89 0.9 1.1 0.0 0.0 0.01 0.0 1.55 0.89 0.92
frame_det_00_070319.jpg 0.0 0.0 0.0 0.0 0.0 0.3 0.0 0.45 1.4 1.93 0.02 0.0 0.0 0.1 0.17 0.0 0.0
frame_det_00_070320.jpg 0.0 0.0 0.0 0.71 1.16 0.0 0.0 1.59 3.04 1.75 0.0 0.0 0.15 0.0 2.57 1.23 0.0
frame_det_00_070326.jpg 0.21 0.0 0.59 0.0 0.62 0.63 0.91 1.27 0.12 0.45 0.57 0.29 1.54 0.3 0.0 0.47 0.0
frame_det_00_070330.jpg 0.0 0.0 0.23 0.0 0.0 0.51 0.38 0.23 0.0 0.0 0.06 0.0 0.0 0.0 0.74 0.92 0.37
frame_det_00_070340.jpg 0.07 0.0 0.0 0.0 1.92 1.26 0.0 1.86 3.05 0.83 0.0 0.0 0.0 0.0 2.8 0.77 0.43
frame_det_00_070355.jpg 0.53 0.61 0.0 0.36 3.11 1.76 0.38 2.55 3.22 1.81 0.0 0.56 0.0 0.06 1.99 0.95 0.17
frame_det_00_070364.jpg 0.0 0.46 0.0 1.59 0.0 0.0 0.27 0.0 0.0 0.15 0.0 0.47 0.02 0.44 0.0 0.0 0.0
frame_det_00_070366.jpg 1.08 0.0 0.13 1.38 0.0 1.01 0.0 0.5 0.54 0.0 0.0 0.24 0.0 0.0 0.0 0.56 0.0
frame_det_00_070374.jpg 1.75 1.59 1.59 1.34 0.91 2.25 0.0 1.51 0.51 0.63 0.0 1.22 0.0 0.0 1.1 0.88 0.04
frame_det_00_070375.jpg 2.59 1.23 2.04 1.2 0.17 1.83 0.0 0.42 0.16 0.61 0.0 0.07 0.0 0.26 0.0 0.0 0.0
frame_det_00_070388.jpg 0.0 0.0 0.0 0.0 3.55 3.4 0.0 3.4 4.37 1.13 0.0 0.0 0.0 0.0 2.95 0.72 0.0
frame_det_00_070393.jpg 0.0 1.21 0.0 1.04 1.67 0.19 0.09 1.68 2.81 0.29 0.0 0.0 0.0 0.0 2.9 1.38 0.0
frame_det_00_070395.jpg 0.93 0.38 0.0 0.32 1.42 1.27 0.0 2.13 4.14 2.1 0.0 0.0 0.0 0.11 2.84 0.16 0.0
frame_det_00_070402.jpg 0.43 0.0 0.0 0.5 0.99 1.06 0.06 0.95 1.52 1.55 0.0 1.07 0.0 0.84 0.0 0.29 0.0
frame_det_00_070404.jpg 0.0 0.0 0.0 1.03 1.53 1.07 0.4 2.11 2.47 1.32 0.0 0.99 0.65 0.93 1.1 1.15 0.0
frame_det_00_070416.jpg 0.15 0.0 0.46 0.0 2.1 2.21 0.0 1.93 3.08 2.22 0.0 0.0 0.08 0.0 2.9 1.39 0.0
frame_det_00_070427.jpg 0.0 0.0 0.0 0.0 0.15 0.9 0.8 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.17 0.89 0.0
frame_det_00_070428.jpg 0.75 0.44 0.75 0.0 0.0 0.71 0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.0 0.65
frame_det_00_070437.jpg 0.32 0.0 1.13 0.0 0.91 2.3 0.53 0.41 0.0 0.9 0.0 0.27 0.49 0.24 0.0 0.63 0.0
frame_det_00_070439.jpg 0.0 0.0 2.33 0.9 0.49 0.0 0.05 0.98 0.13 1.06 1.33 1.68 0.23 0.56 0.0 0.03 0.2
frame_det_00_070442.jpg 0.57 0.0 0.0 0.0 2.6 0.0 0.0 2.45 3.8 0.47 0.0 0.0 0.0 0.0 3.57 0.48 0.0
frame_det_00_070451.jpg 0.0 0.0 0.0 0.0 1.1 1.07 0.39 1.28 1.67 0.93 0.0 0.0 0.0 0.03 0.58 0.43 0.0
frame_det_00_070452.jpg 0.14 0.07 0.0 0.0 0.0 0.0 0.14 0.0 0.0 0.82 0.0 0.0 0.07 0.0 0.11 0.32 0.25
frame_det_00_070455.jpg 1.44 1.53 0.0 0.85 0.0 0.0 0.0 0.32 0.27 0.0 0.57 0.0 0.78 0.0 1.16 0.0 0.12
frame_det_00_070457.jpg 1.69 0.37 2.47 0.0 0.0 0.0 0.12 0.0 0.0 1.88 0.0 1.04 0.0 0.43 0.0 0.78 1.81
frame_det_00_070465.jpg 0.0 0.17 0.24 0.0 0.92 0.78 0.12 0.95 1.89 1.63 0.0 0.6 0.21 0.61 0.57 0.74 0.0
frame_det_00_070479.jpg 0.0 0.0 0.86 0.0 2.68 1.78 0.36 2.58 3.49 2.34 0.0 0.61 0.0 0.51 1.87 0.33 0.0
frame_det_00_070500.jpg 0.0 0.0 0.0 0.1 1.47 0.0 0.0 2.56 2.63 2.7 0.0 0.17 0.0 0.3 1.76 0.27 0.0
frame_det_00_070511.jpg 0.33 1.12 0.0 0.35 0.0 0.0 0.0 0.0 0.0 0.72 0.23 0.25 0.25 0.65 0.0 0.0 0.02
frame_det_00_070553.jpg 0.15 0.0 0.0 0.0 0.37 1.42 0.12 0.39 0.72 1.06 0.2 0.58 0.0 0.0 0.0 0.3 0.6
frame_det_00_070558.jpg 0.0 0.33 0.0 0.13 0.0 1.25 0.8 0.0 0.79 0.0 0.82 0.0 0.65 0.0 1.76 1.31 0.35
frame_det_00_070560.jpg 0.55 1.62 0.0 0.54 2.51 2.11 0.77 2.5 3.69 2.58 0.0 0.32 0.0 0.0 3.46 0.9 0.0
frame_det_00_070562.jpg 1.47 0.44 0.0 1.75 0.0 0.0 0.0 0.0 0.14 0.0 0.0 0.0 1.16 0.0 1.62 0.99 0.0
frame_det_00_070565.jpg 0.0 0.0 0.0 0.0 1.11 2.31 0.75 1.82 2.34 1.63 0.0 0.0 0.12 0.0 2.07 1.01 0.0
frame_det_00_070571.jpg 1.52 1.6 0.0 0.0 3.09 1.29 0.0 2.99 4.29 1.32 0.0 0.0 0.0 0.0 3.27 0.85 0.75
frame_det_00_070574.jpg 0.0 1.08 0.0 0.0 1.54 1.53 1.19 1.44 0.88 1.01 1.07 0.98 0.0 0.32 1.24 2.09 0.66
frame_det_00_070576.jpg 0.54 1.23 0.0 0.48 2.87 1.48 0.58 2.87 4.06 2.56 0.0 0.0 0.0 0.0 4.42 0.0 0.0
frame_det_00_070586.jpg 0.38 0.58 0.0 1.59 0.0 0.73 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.07 1.29 0.0
frame_det_00_070589.jpg 0.0 0.0 0.0 0.0 0.71 2.24 0.41 0.0 0.61 0.0 0.08 0.0 0.0 0.46 0.51 1.33 0.58
frame_det_00_070597.jpg 0.0 0.0 0.0 0.0 1.17 0.21 0.0 1.58 2.72 1.46 0.0 0.0 0.0 0.07 1.92 0.0 0.0
frame_det_00_070600.jpg 0.26 0.35 0.0 1.19 0.0 1.79 0.0 0.0 0.14 0.27 0.0 0.47 0.0 0.18 0.0 0.0 0.0
frame_det_00_070610.jpg 0.87 0.0 0.74 0.0 2.16 0.89 0.0 1.95 3.45 2.17 0.0 0.0 0.27 0.0 2.67 0.0 0.17
frame_det_00_070612.jpg 0.36 1.37 0.0 0.7 0.0 0.84 0.21 0.0 0.11 0.0 0.0 0.0 0.67 0.0 0.81 0.07 0.54
frame_det_00_070616.jpg 0.12 0.8 0.0 0.85 0.0 0.0 0.0 0.57 0.18 0.0 0.41 0.6 0.0 0.0 0.89 1.07 0.0
frame_det_00_070618.jpg 0.09 1.86 0.0 0.71 1.6 1.83 0.0 1.93 3.6 1.07 0.0 0.0 0.0 0.0 2.51 0.0 0.0
frame_det_00_070632.jpg 0.0 0.03 1.17 0.0 3.06 1.69 0.12 2.31 4.06 4.43 0.25 0.2 0.87 0.0 2.73 0.25 0.23
frame_det_00_070642.jpg 0.0 0.0 0.0 0.61 2.37 0.64 0.56 2.18 3.53 1.26 0.0 0.0 0.39 0.0 4.06 0.44 0.0
frame_det_00_070643.jpg 0.0 0.0 0.0 0.81 1.96 1.39 0.54 1.65 2.71 2.58 0.0 0.0 0.2 0.0 3.31 0.77 0.33
frame_det_00_070646.jpg 0.0 0.0 0.14 0.0 0.57 0.74 0.44 0.56 1.25 1.57 0.0 0.0 0.45 0.25 0.6 1.51 0.55
frame_det_00_070653.jpg 0.0 0.16 0.0 0.96 0.21 1.58 0.25 0.62 1.01 1.17 0.53 0.95 0.0 0.43 0.52 0.0 0.25
frame_det_00_070654.jpg 0.0 0.42 0.06 0.59 0.0 0.76 0.5 0.8 0.0 0.0 1.19 1.13 0.0 0.56 0.0 0.09 0.0
frame_det_00_070667.jpg 0.47 1.23 0.12 1.31 0.0 0.0 0.0 0.0 0.0 0.0 0.2 0.0 0.3 0.0 1.4 1.84 0.28
frame_det_00_070669.jpg 0.0 0.0 0.0 0.0 0.38 0.77 0.0 0.92 1.07 0.97 0.0 0.0 0.0 0.0 0.57 0.08 0.0
frame_det_00_070682.jpg 0.0 0.0 0.81 0.0 0.93 0.78 0.0 0.95 1.67 1.61 0.0 0.0 0.35 0.3 0.11 0.0 0.0
frame_det_00_070686.jpg 1.88 1.74 0.87 0.35 0.0 0.0 0.0 0.49 0.48 1.13 0.03 1.22 0.0 0.21 0.82 1.74 0.0
frame_det_00_070697.jpg 1.9 1.19 0.26 1.08 0.0 1.8 0.0 0.0 0.56 0.81 0.0 0.0 0.24 0.0 0.0 0.13 0.0
frame_det_00_070707.jpg 0.0 0.0 0.0 0.52 0.0 0.0 0.25 0.0 0.65 0.96 0.0 0.0 0.0 0.0 1.09 0.0 0.0
frame_det_00_070708.jpg 2.5 1.62 1.03 1.85 0.17 0.0 0.0 0.95 0.99 1.12 0.0 0.0 0.0 0.06 0.54 0.0 0.0
frame_det_00_070711.jpg 0.0 0.8 0.0 2.18 1.02 0.0 0.0 0.26 1.98 0.96 0.0 0.08 0.0 0.0 1.17 1.33 0.0
frame_det_00_070716.jpg 2.79 1.92 0.0 0.92 1.68 1.72 0.0 1.81 3.08 0.66 0.0 0.08 0.0 0.26 2.07 1.23 0.0
frame_det_00_070737.jpg 0.0 0.0 0.01 0.18 0.07 1.0 0.1 0.19 0.77 0.44 0.0 0.0 0.0 0.0 0.09 0.79 0.0
frame_det_00_070740.jpg 0.07 0.0 1.43 0.46 0.95 1.87 1.29 1.72 1.48 1.4 0.27 0.76 0.0 0.62 0.41 0.65 0.54
frame_det_00_070758.jpg 0.0 0.57 0.0 1.5 0.0 0.0 0.0 0.39 0.09 0.0 0.55 1.83 0.0 0.0 0.0 1.17 0.05
frame_det_00_070762.jpg 0.0 0.0 0.0 0.03 1.05 0.0 0.67 1.67 2.06 1.16 0.25 0.0 0.29 0.0 3.03 0.53 0.0
frame_det_00_070765.jpg 0.54 1.03 0.0 0.62 0.49 0.0 0.04 1.85 0.84 1.23 0.0 0.24 0.0 0.0 1.47 0.64 0.0
frame_det_00_070769.jpg 0.0 0.0 0.0 0.0 1.68 1.61 0.0 1.28 2.07 0.36 0.0 0.0 0.0 0.0 0.41 0.0 0.0
frame_det_00_070775.jpg 0.32 0.0 0.0 0.73 0.0 0.42 0.0 0.0 0.0 0.36 0.0 0.0 0.01 0.12 0.41 0.0 0.0
frame_det_00_070781.jpg 0.0 0.0 0.0 0.0 3.02 3.53 0.0 1.88 2.74 1.78 0.0 0.0 0.48 0.0 3.26 0.66 0.0
frame_det_00_070784.jpg 0.0 0.0 0.56 0.0 0.74 0.33 0.0 0.09 0.02 1.2 0.67 0.61 0.0 0.26 0.0 0.43 0.0
frame_det_00_070801.jpg 0.0 0.0 0.15 0.0 0.76 0.0 0.95 1.26 1.87 1.94 0.0 0.0 0.0 0.0 1.4 0.0 0.0
frame_det_00_070804.jpg 0.0 1.41 0.0 1.18 0.74 1.47 0.58 0.4 2.32 0.57 0.0 0.0 0.0 0.0 2.58 1.17 0.02
frame_det_00_070813.jpg 0.51 0.44 0.0 0.86 0.04 0.0 0.0 0.28 0.99 1.28 0.0 0.0 0.62 0.0 0.61 0.04 0.0
frame_det_00_070833.jpg 0.0 0.0 1.75 0.52 1.55 4.01 1.78 1.26 0.1 1.2 0.0 1.22 0.0 0.66 0.0 0.0 0.0
frame_det_00_070863.jpg 0.0 0.54 0.0 0.85 0.86 0.0 1.4 0.54 0.28 0.04 1.19 0.44 0.52 0.0 1.24 0.0 0.0
frame_det_00_070866.jpg 0.0 0.85 0.0 0.27 0.19 0.8 0.13 0.0 0.08 0.46 0.26 0.0 0.18 0.0 0.93 0.01 0.0
frame_det_00_070872.jpg 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.89 0.23 0.52 1.4 1.05 1.37 0.0 0.86 0.52 0.0
frame_det_00_070876.jpg 0.0 0.0 0.0 0.92 1.5 0.0 0.47 1.27 0.67 0.02 2.08 2.31 0.0 0.0 0.0 0.73 1.53
frame_det_00_070895.jpg 1.69 0.68 0.0 0.11 0.0 0.87 0.0 1.01 2.44 0.72 0.0 0.51 0.1 0.36 0.92 1.17 0.3
frame_det_00_070897.jpg 0.32 0.0 0.0 0.0 1.69 2.37 0.0 1.97 1.75 0.85 0.78 1.34 1.25 1.06 1.14 1.17 0.08
frame_det_00_070929.jpg 0.22 0.51 0.0 0.11 0.47 0.0 0.18 0.04 0.0 0.26 0.43 0.0 0.0 0.0 1.71 1.61 0.11
frame_det_00_070940.jpg 0.0 0.0 0.0 0.0 2.21 2.54 0.12 1.35 3.4 0.78 0.0 0.0 0.06 0.0 2.63 0.0 0.0
frame_det_00_070952.jpg 0.0 0.0 0.03 1.04 0.0 0.32 0.66 1.34 0.28 0.66 0.24 0.15 0.0 0.0 0.75 0.29 0.0
frame_det_00_070963.jpg 0.0 0.0 0.0 0.03 0.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 0.0 0.0 2.45 1.48 0.38
frame_det_00_070966.jpg 0.61 0.0 0.0 2.47 0.08 0.0 0.0 0.0 0.0 1.09 0.07 0.0 0.0 0.0 0.0 0.0 0.0
frame_det_00_070968.jpg 0.0 0.0 3.09 0.0 1.72 1.46 0.39 1.94 3.37 2.26 0.0 0.0 0.01 0.06 3.42 0.0 0.38
frame_det_00_070981.jpg 0.0 0.0 0.0 0.0 1.05 1.88 0.59 1.7 3.05 0.82 0.0 0.0 0.0 0.0 2.21 0.0 0.0
frame_det_00_070999.jpg 1.45 0.94 0.0 0.0 0.0 0.0 0.36 0.0 1.41 2.42 0.0 0.0 0.0 0.0 2.17 1.55 0.0
frame_det_00_071003.jpg 0.29 0.82 0.0 0.38 3.15 2.82 1.37 2.72 3.34 0.45 0.6 0.44 0.0 0.0 2.45 0.85 0.04
frame_det_00_071016.jpg 0.9 2.71 0.36 0.47 1.69 2.17 0.84 1.88 1.42 1.82 0.0 0.0 0.0 0.65 3.12 0.0 0.26
frame_det_00_071017.jpg 0.52 1.08 0.0 1.21 0.74 0.0 0.0 0.05 0.67 0.0 0.0 0.0 0.0 0.0 2.59 1.6 0.0
frame_det_00_071018.jpg 0.81 0.0 1.07 0.39 0.0 0.0 0.0 0.99 0.2 0.18 1.5 0.53 0.08 0.0 0.82 1.85 0.0
frame_det_00_071032.jpg 1.55 0.87 0.3 1.04 0.0 2.43 0.79 0.0 0.0 0.0 0.7 0.0 0.28 0.0 0.45 1.03 0.0
frame_det_00_071034.jpg 0.0 0.0 0.0 0.0 0.17 0.06 0.0 0.07 1.34 1.08 0.0 0.26 0.0 0.36 0.29 1.41 0.0
frame_det_00_071062.jpg 0.92 0.67 0.0 0.68 0.68 0.3 0.35 1.08 1.3 1.12 1.36 0.0 0.83 0.0 2.52 1.43 0.0
frame_det_00_071067.jpg 0.14 0.0 0.0 0.0 0.86 1.4 0.0 1.11 0.73 0.0 0.52 0.0 0.0 0.0 0.23 0.69 0.73
frame_det_00_071069.jpg 0.76 1.68 0.0 1.21 0.0 0.51 0.0 0.0 0.0 0.0 0.9 0.0 0.0 0.0 1.21 0.0 0.0
frame_det_00_071082.jpg 0.92 0.0 1.17 0.28 0.0 0.32 0.0 0.51 0.43 1.71 0.0 0.0 0.0 0.48 0.0 0.46 0.0
